;roll_start;roll_end
8051;2018-01-28 22:55:57;2018-01-28 22:58:58
8052;2018-01-28 23:01:05;2018-01-28 23:03:55
8053;2018-01-28 23:05:59;2018-01-28 23:08:45
8054;2018-01-28 23:10:54;2018-01-28 23:13:58
8055;2018-01-28 23:15:48;2018-01-28 23:19:14
8056;2018-01-28 23:20:55;2018-01-28 23:24:05
8057;2018-01-28 23:26:01;2018-01-28 23:29:13
8058;2018-01-28 23:31:10;2018-01-28 23:33:55
8059;2018-01-28 23:35:43;2018-01-28 23:38:59
8060;2018-01-28 23:41:14;2018-01-28 23:43:52
8061;2018-01-28 23:46:00;2018-01-28 23:48:56
8062;2018-01-28 23:51:01;2018-01-28 23:53:56
8063;2018-01-28 23:56:07;2018-01-28 23:59:27
8064;2018-01-29 00:00:53;2018-01-29 00:04:09
8065;2018-01-29 00:05:47;2018-01-29 00:08:46
8066;2018-01-29 00:11:02;2018-01-29 00:14:02
8067;2018-01-29 00:15:48;2018-01-29 00:18:58
8068;2018-01-29 00:21:08;2018-01-29 00:24:09
8069;2018-01-29 00:25:41;2018-01-29 00:29:03
8070;2018-01-29 00:31:28;2018-01-29 00:33:58
8071;2018-01-29 00:36:17;2018-01-29 00:38:55
8072;2018-01-29 00:40:41;2018-01-29 00:43:49
8073;2018-01-29 00:46:02;2018-01-29 00:49:05
8074;2018-01-29 00:51:23;2018-01-29 00:54:01
8075;2018-01-29 00:56:09;2018-01-29 00:59:04
8076;2018-01-29 01:00:59;2018-01-29 01:03:53
8077;2018-01-29 01:05:55;2018-01-29 01:09:17
8078;2018-01-29 01:11:09;2018-01-29 01:13:56
8079;2018-01-29 01:16:15;2018-01-29 01:18:49
8080;2018-01-29 01:20:42;2018-01-29 01:24:06
8081;2018-01-29 01:26:14;2018-01-29 01:28:38
8082;2018-01-29 01:30:56;2018-01-29 01:34:07
8083;2018-01-29 01:35:51;2018-01-29 01:38:59
8084;2018-01-29 01:41:04;2018-01-29 01:44:06
8085;2018-01-29 01:46:12;2018-01-29 01:49:01
8086;2018-01-29 01:51:01;2018-01-29 01:53:59
8087;2018-01-29 01:56:08;2018-01-29 01:59:20
8088;2018-01-29 02:01:03;2018-01-29 02:04:06
8089;2018-01-29 02:05:56;2018-01-29 02:08:52
8090;2018-01-29 02:10:57;2018-01-29 02:13:47
8091;2018-01-29 02:16:16;2018-01-29 02:18:46
8092;2018-01-29 02:20:49;2018-01-29 02:24:09
8093;2018-01-29 02:26:07;2018-01-29 02:28:55
8094;2018-01-29 02:31:15;2018-01-29 02:33:49
8095;2018-01-29 02:36:00;2018-01-29 02:38:57
8096;2018-01-29 02:40:55;2018-01-29 02:43:58
8097;2018-01-29 02:46:12;2018-01-29 02:49:02
8098;2018-01-29 02:50:55;2018-01-29 02:53:56
8099;2018-01-29 02:55:53;2018-01-29 02:58:58
8100;2018-01-29 03:00:58;2018-01-29 03:04:05
8101;2018-01-29 03:05:47;2018-01-29 03:08:53
8102;2018-01-29 03:10:46;2018-01-29 03:14:01
8103;2018-01-29 03:16:15;2018-01-29 03:18:52
8104;2018-01-29 03:21:03;2018-01-29 03:23:48
8105;2018-01-29 03:26:01;2018-01-29 03:29:00
8106;2018-01-29 03:31:01;2018-01-29 03:33:49
8107;2018-01-29 03:36:12;2018-01-29 03:38:44
8108;2018-01-29 03:40:47;2018-01-29 03:44:03
8109;2018-01-29 03:45:47;2018-01-29 03:48:47
8110;2018-01-29 03:50:48;2018-01-29 03:54:11
8111;2018-01-29 03:56:11;2018-01-29 03:58:55
8112;2018-01-29 04:01:00;2018-01-29 04:03:45
8113;2018-01-29 04:05:58;2018-01-29 04:08:50
8114;2018-01-29 04:11:01;2018-01-29 04:14:05
8115;2018-01-29 04:15:55;2018-01-29 04:18:47
8116;2018-01-29 04:21:14;2018-01-29 04:24:12
8117;2018-01-29 04:25:51;2018-01-29 04:29:07
8118;2018-01-29 04:30:59;2018-01-29 04:34:07
8119;2018-01-29 04:35:54;2018-01-29 04:39:31
8120;2018-01-29 04:40:57;2018-01-29 04:44:13
8121;2018-01-29 04:46:17;2018-01-29 04:49:02
8122;2018-01-29 04:50:57;2018-01-29 04:54:07
8123;2018-01-29 04:55:53;2018-01-29 04:59:06
8124;2018-01-29 05:00:51;2018-01-29 05:03:48
8125;2018-01-29 05:05:49;2018-01-29 05:08:55
8126;2018-01-29 05:11:05;2018-01-29 05:14:19
8127;2018-01-29 05:15:51;2018-01-29 05:18:41
8128;2018-01-29 05:20:53;2018-01-29 05:24:01
8129;2018-01-29 05:25:50;2018-01-29 05:28:57
8130;2018-01-29 05:31:15;2018-01-29 05:34:03
8131;2018-01-29 05:35:56;2018-01-29 05:39:00
8132;2018-01-29 05:41:04;2018-01-29 05:43:51
8133;2018-01-29 05:46:03;2018-01-29 05:48:58
8134;2018-01-29 05:50:49;2018-01-29 05:54:00
8135;2018-01-29 05:55:59;2018-01-29 05:58:54
8136;2018-01-29 06:00:58;2018-01-29 06:04:02
8137;2018-01-29 06:05:59;2018-01-29 06:09:01
8138;2018-01-29 06:10:55;2018-01-29 06:14:04
8139;2018-01-29 06:16:06;2018-01-29 06:19:01
8140;2018-01-29 06:20:48;2018-01-29 06:23:50
8141;2018-01-29 06:26:03;2018-01-29 06:28:53
8142;2018-01-29 06:30:53;2018-01-29 06:33:51
8143;2018-01-29 06:35:56;2018-01-29 06:38:59
8144;2018-01-29 06:40:53;2018-01-29 06:44:05
8145;2018-01-29 06:45:58;2018-01-29 06:48:54
8146;2018-01-29 06:51:08;2018-01-29 06:53:59
8147;2018-01-29 06:55:58;2018-01-29 06:58:56
8148;2018-01-29 07:00:52;2018-01-29 07:03:52
8149;2018-01-29 07:06:15;2018-01-29 07:08:56
8150;2018-01-29 07:11:00;2018-01-29 07:14:07
8151;2018-01-29 07:16:08;2018-01-29 07:19:01
8152;2018-01-29 07:21:09;2018-01-29 07:24:00
8153;2018-01-29 07:26:12;2018-01-29 07:29:08
8154;2018-01-29 07:31:11;2018-01-29 07:34:13
8155;2018-01-29 07:35:57;2018-01-29 07:39:11
8156;2018-01-29 07:41:01;2018-01-29 07:44:16
8157;2018-01-29 07:45:49;2018-01-29 07:48:53
8158;2018-01-29 07:51:01;2018-01-29 07:54:00
8159;2018-01-29 07:55:51;2018-01-29 07:59:03
8160;2018-01-29 08:01:00;2018-01-29 08:04:01
8161;2018-01-29 08:06:07;2018-01-29 08:09:04
8162;2018-01-29 08:11:12;2018-01-29 08:14:07
8163;2018-01-29 08:16:07;2018-01-29 08:18:57
8164;2018-01-29 08:21:17;2018-01-29 08:24:20
8165;2018-01-29 08:25:51;2018-01-29 08:28:54
8166;2018-01-29 08:30:47;2018-01-29 08:33:55
8167;2018-01-29 08:36:11;2018-01-29 08:39:17
8168;2018-01-29 08:41:01;2018-01-29 08:44:16
8169;2018-01-29 08:45:59;2018-01-29 08:49:07
8170;2018-01-29 08:51:20;2018-01-29 08:54:09
8171;2018-01-29 08:55:54;2018-01-29 08:59:08
8172;2018-01-29 09:00:53;2018-01-29 09:04:02
8173;2018-01-29 09:06:05;2018-01-29 09:09:09
8174;2018-01-29 09:10:58;2018-01-29 09:13:52
8175;2018-01-29 09:16:00;2018-01-29 09:18:47
8176;2018-01-29 09:20:55;2018-01-29 09:23:39
8177;2018-01-29 09:26:08;2018-01-29 09:29:02
8178;2018-01-29 09:31:07;2018-01-29 09:34:00
8179;2018-01-29 09:35:51;2018-01-29 09:38:58
8180;2018-01-29 09:40:37;2018-01-29 09:43:54
8181;2018-01-29 09:45:49;2018-01-29 09:49:06
8182;2018-01-29 09:51:07;2018-01-29 09:54:01
8183;2018-01-29 09:56:06;2018-01-29 09:59:00
8184;2018-01-29 10:01:01;2018-01-29 10:04:01
8185;2018-01-29 10:05:56;2018-01-29 10:08:58
8186;2018-01-29 10:11:12;2018-01-29 10:13:57
8187;2018-01-29 10:15:45;2018-01-29 10:18:39
8188;2018-01-29 10:21:00;2018-01-29 10:24:02
8189;2018-01-29 10:26:06;2018-01-29 10:29:11
8190;2018-01-29 10:30:59;2018-01-29 10:34:01
8191;2018-01-29 10:36:06;2018-01-29 10:38:58
8192;2018-01-29 10:41:05;2018-01-29 10:44:08
8193;2018-01-29 10:45:55;2018-01-29 10:48:59
8194;2018-01-29 10:51:09;2018-01-29 10:54:12
8195;2018-01-29 10:56:09;2018-01-29 10:58:59
8196;2018-01-29 11:00:56;2018-01-29 11:04:05
8197;2018-01-29 11:05:46;2018-01-29 11:09:02
8198;2018-01-29 11:10:54;2018-01-29 11:13:58
8199;2018-01-29 11:15:53;2018-01-29 11:18:57
8200;2018-01-29 11:20:52;2018-01-29 11:24:20
8201;2018-01-29 11:26:12;2018-01-29 11:28:40
8202;2018-01-29 11:30:58;2018-01-29 11:34:02
8203;2018-01-29 11:36:06;2018-01-29 11:38:56
8204;2018-01-29 11:41:09;2018-01-29 11:43:53
8205;2018-01-29 11:45:59;2018-01-29 11:48:57
8206;2018-01-29 11:50:50;2018-01-29 11:54:14
8207;2018-01-29 11:55:56;2018-01-29 11:59:00
8208;2018-01-29 12:00:50;2018-01-29 12:04:04
8209;2018-01-29 12:06:03;2018-01-29 12:08:28
8210;2018-01-29 12:11:18;2018-01-29 12:13:55
8211;2018-01-29 12:15:40;2018-01-29 12:19:03
8212;2018-01-29 12:20:51;2018-01-29 12:23:48
8213;2018-01-29 12:25:54;2018-01-29 12:28:53
8214;2018-01-29 12:31:06;2018-01-29 12:33:48
8215;2018-01-29 12:36:03;2018-01-29 12:39:05
8216;2018-01-29 12:41:15;2018-01-29 12:43:50
8217;2018-01-29 12:45:54;2018-01-29 12:48:52
8218;2018-01-29 12:51:14;2018-01-29 12:53:56
8219;2018-01-29 12:56:01;2018-01-29 12:59:05
8220;2018-01-29 13:00:58;2018-01-29 13:03:49
8221;2018-01-29 13:05:52;2018-01-29 13:08:53
8222;2018-01-29 13:11:07;2018-01-29 13:13:46
8223;2018-01-29 13:16:02;2018-01-29 13:19:13
8224;2018-01-29 13:21:02;2018-01-29 13:24:03
8225;2018-01-29 13:25:57;2018-01-29 13:28:47
8226;2018-01-29 13:31:04;2018-01-29 13:34:07
8227;2018-01-29 13:35:41;2018-01-29 13:38:46
8228;2018-01-29 13:41:06;2018-01-29 13:43:48
8229;2018-01-29 13:45:47;2018-01-29 13:49:03
8230;2018-01-29 13:51:08;2018-01-29 13:54:04
8231;2018-01-29 13:55:53;2018-01-29 13:58:59
8232;2018-01-29 14:01:18;2018-01-29 14:04:03
8233;2018-01-29 14:05:41;2018-01-29 14:08:56
8234;2018-01-29 14:10:53;2018-01-29 14:14:10
8235;2018-01-29 14:15:59;2018-01-29 14:19:02
8236;2018-01-29 14:20:48;2018-01-29 14:23:57
8237;2018-01-29 14:26:20;2018-01-29 14:29:05
8238;2018-01-29 14:31:00;2018-01-29 14:33:57
8239;2018-01-29 14:35:51;2018-01-29 14:38:43
8240;2018-01-29 14:40:49;2018-01-29 14:43:51
8241;2018-01-29 14:46:14;2018-01-29 14:48:56
8242;2018-01-29 14:50:51;2018-01-29 14:54:13
8243;2018-01-29 14:56:01;2018-01-29 14:59:01
8244;2018-01-29 15:00:52;2018-01-29 15:03:51
8245;2018-01-29 15:05:50;2018-01-29 15:09:00
8246;2018-01-29 15:11:02;2018-01-29 15:14:07
8247;2018-01-29 15:15:51;2018-01-29 15:18:42
8248;2018-01-29 15:20:59;2018-01-29 15:24:01
8249;2018-01-29 15:25:59;2018-01-29 15:28:50
8250;2018-01-29 15:30:49;2018-01-29 15:34:22
8251;2018-01-29 15:36:17;2018-01-29 15:38:49
8252;2018-01-29 15:41:05;2018-01-29 15:44:00
8253;2018-01-29 15:45:53;2018-01-29 15:48:48
8254;2018-01-29 15:51:07;2018-01-29 15:53:56
8255;2018-01-29 15:56:06;2018-01-29 15:59:07
8256;2018-01-29 16:01:04;2018-01-29 16:03:48
8257;2018-01-29 16:06:04;2018-01-29 16:09:26
8258;2018-01-29 16:10:48;2018-01-29 16:13:51
8259;2018-01-29 16:16:02;2018-01-29 16:18:50
8260;2018-01-29 16:21:08;2018-01-29 16:24:07
8261;2018-01-29 16:25:59;2018-01-29 16:28:55
8262;2018-01-29 16:30:40;2018-01-29 16:34:01
8263;2018-01-29 16:36:05;2018-01-29 16:38:59
8264;2018-01-29 16:41:09;2018-01-29 16:43:56
8265;2018-01-29 16:45:51;2018-01-29 16:49:07
8266;2018-01-29 16:50:51;2018-01-29 16:54:09
8267;2018-01-29 16:56:07;2018-01-29 16:59:00
8268;2018-01-29 17:01:13;2018-01-29 17:03:59
8269;2018-01-29 17:06:24;2018-01-29 17:08:45
8270;2018-01-29 17:10:52;2018-01-29 17:13:54
8271;2018-01-29 17:15:53;2018-01-29 17:18:59
8272;2018-01-29 17:21:08;2018-01-29 17:23:55
8273;2018-01-29 17:26:05;2018-01-29 17:29:02
8274;2018-01-29 17:31:19;2018-01-29 17:33:46
8275;2018-01-29 17:36:02;2018-01-29 17:38:34
8276;2018-01-29 17:41:16;2018-01-29 17:44:00
8277;2018-01-29 17:46:07;2018-01-29 17:49:09
8278;2018-01-29 17:50:58;2018-01-29 17:53:54
8279;2018-01-29 17:56:07;2018-01-29 17:59:03
8280;2018-01-29 18:00:55;2018-01-29 18:04:02
8281;2018-01-29 18:06:01;2018-01-29 18:09:06
8282;2018-01-29 18:10:55;2018-01-29 18:13:56
8283;2018-01-29 18:16:11;2018-01-29 18:19:03
8284;2018-01-29 18:21:15;2018-01-29 18:24:17
8285;2018-01-29 18:25:48;2018-01-29 18:28:47
8286;2018-01-29 18:31:03;2018-01-29 18:33:50
8287;2018-01-29 18:35:53;2018-01-29 18:39:13
8288;2018-01-29 18:41:15;2018-01-29 18:43:46
8289;2018-01-29 18:46:20;2018-01-29 18:48:56
8290;2018-01-29 18:51:00;2018-01-29 18:53:53
8291;2018-01-29 18:56:05;2018-01-29 18:58:59
8292;2018-01-29 19:01:02;2018-01-29 19:04:06
8293;2018-01-29 19:05:53;2018-01-29 19:09:10
8294;2018-01-29 19:10:59;2018-01-29 19:13:58
8295;2018-01-29 19:15:43;2018-01-29 19:19:04
8296;2018-01-29 19:20:51;2018-01-29 19:23:55
8297;2018-01-29 19:25:57;2018-01-29 19:29:00
8298;2018-01-29 19:30:55;2018-01-29 19:34:05
8299;2018-01-29 19:35:44;2018-01-29 19:38:54
8300;2018-01-29 19:40:46;2018-01-29 19:43:48
8301;2018-01-29 19:46:02;2018-01-29 19:48:56
8302;2018-01-29 19:51:09;2018-01-29 19:54:08
8303;2018-01-29 19:56:23;2018-01-29 19:58:56
8304;2018-01-29 20:01:11;2018-01-29 20:03:42
8305;2018-01-29 20:05:44;2018-01-29 20:09:06
8306;2018-01-29 20:10:46;2018-01-29 20:13:54
8307;2018-01-29 20:15:51;2018-01-29 20:19:01
8308;2018-01-29 20:20:54;2018-01-29 20:24:22
8309;2018-01-29 20:26:00;2018-01-29 20:28:49
8310;2018-01-29 20:30:58;2018-01-29 20:34:06
8311;2018-01-29 20:36:03;2018-01-29 20:39:15
8312;2018-01-29 20:41:01;2018-01-29 20:43:58
8313;2018-01-29 20:46:07;2018-01-29 20:48:58
8314;2018-01-29 20:50:52;2018-01-29 20:54:05
8315;2018-01-29 20:56:06;2018-01-29 20:58:50
8316;2018-01-29 21:01:02;2018-01-29 21:04:02
8317;2018-01-29 21:06:10;2018-01-29 21:08:58
8318;2018-01-29 21:11:15;2018-01-29 21:14:03
8319;2018-01-29 21:16:00;2018-01-29 21:18:44
8320;2018-01-29 21:21:05;2018-01-29 21:23:51
8321;2018-01-29 21:25:39;2018-01-29 21:29:01
8322;2018-01-29 21:30:52;2018-01-29 21:33:56
8323;2018-01-29 21:35:57;2018-01-29 21:39:03
8324;2018-01-29 21:41:13;2018-01-29 21:43:56
8325;2018-01-29 21:46:08;2018-01-29 21:48:43
8326;2018-01-29 21:50:57;2018-01-29 21:53:54
8327;2018-01-29 21:55:50;2018-01-29 21:59:02
8328;2018-01-29 22:01:02;2018-01-29 22:04:06
8329;2018-01-29 22:06:02;2018-01-29 22:09:09
8330;2018-01-29 22:11:11;2018-01-29 22:14:14
8331;2018-01-29 22:16:00;2018-01-29 22:19:02
8332;2018-01-29 22:21:11;2018-01-29 22:24:07
8333;2018-01-29 22:26:07;2018-01-29 22:28:58
8334;2018-01-29 22:30:51;2018-01-29 22:33:58
8335;2018-01-29 22:36:20;2018-01-29 22:39:09
8336;2018-01-29 22:41:12;2018-01-29 22:43:58
8337;2018-01-29 22:45:43;2018-01-29 22:49:08
8338;2018-01-29 22:50:55;2018-01-29 22:54:25
8339;2018-01-29 22:55:51;2018-01-29 22:58:58
8340;2018-01-29 23:01:16;2018-01-29 23:04:04
8341;2018-01-29 23:05:41;2018-01-29 23:09:04
8342;2018-01-29 23:11:20;2018-01-29 23:13:47
8343;2018-01-29 23:15:58;2018-01-29 23:18:54
8344;2018-01-29 23:21:07;2018-01-29 23:23:56
8345;2018-01-29 23:26:11;2018-01-29 23:29:15
8346;2018-01-29 23:31:17;2018-01-29 23:33:45
8347;2018-01-29 23:36:05;2018-01-29 23:38:46
8348;2018-01-29 23:40:53;2018-01-29 23:44:11
8349;2018-01-29 23:46:01;2018-01-29 23:48:56
8350;2018-01-29 23:51:02;2018-01-29 23:54:09
8351;2018-01-29 23:56:00;2018-01-29 23:59:07
8352;2018-01-30 00:00:58;2018-01-30 00:03:56
8353;2018-01-30 00:06:09;2018-01-30 00:08:56
8354;2018-01-30 00:10:33;2018-01-30 00:14:13
8355;2018-01-30 00:16:05;2018-01-30 00:19:04
8356;2018-01-30 00:21:01;2018-01-30 00:23:58
8357;2018-01-30 00:26:08;2018-01-30 00:28:55
8358;2018-01-30 00:30:43;2018-01-30 00:34:09
8359;2018-01-30 00:36:15;2018-01-30 00:38:53
8360;2018-01-30 00:40:59;2018-01-30 00:44:04
8361;2018-01-30 00:46:00;2018-01-30 00:48:58
8362;2018-01-30 00:50:53;2018-01-30 00:53:56
8363;2018-01-30 00:56:30;2018-01-30 00:58:46
8364;2018-01-30 01:00:44;2018-01-30 01:03:53
8365;2018-01-30 01:06:15;2018-01-30 01:09:09
8366;2018-01-30 01:10:54;2018-01-30 01:13:52
8367;2018-01-30 01:16:05;2018-01-30 01:18:58
8368;2018-01-30 01:20:38;2018-01-30 01:23:50
8369;2018-01-30 01:25:59;2018-01-30 01:28:56
8370;2018-01-30 01:30:56;2018-01-30 01:34:00
8371;2018-01-30 01:35:54;2018-01-30 01:38:54
8372;2018-01-30 01:41:09;2018-01-30 01:43:54
8373;2018-01-30 01:45:58;2018-01-30 01:48:53
8374;2018-01-30 01:50:59;2018-01-30 01:54:02
8375;2018-01-30 01:55:50;2018-01-30 01:58:59
8376;2018-01-30 02:01:01;2018-01-30 02:03:50
8377;2018-01-30 02:05:42;2018-01-30 02:08:55
8378;2018-01-30 02:11:28;2018-01-30 02:13:55
8379;2018-01-30 02:15:49;2018-01-30 02:19:21
8380;2018-01-30 02:21:02;2018-01-30 02:23:41
8381;2018-01-30 02:25:45;2018-01-30 02:29:12
8382;2018-01-30 02:30:55;2018-01-30 02:34:04
8383;2018-01-30 02:35:59;2018-01-30 02:39:07
8384;2018-01-30 02:40:46;2018-01-30 02:44:10
8385;2018-01-30 02:45:52;2018-01-30 02:49:10
8386;2018-01-30 02:50:40;2018-01-30 02:54:05
8387;2018-01-30 02:56:06;2018-01-30 02:59:01
8388;2018-01-30 03:00:52;2018-01-30 03:03:59
8389;2018-01-30 03:06:02;2018-01-30 03:09:13
8390;2018-01-30 03:11:06;2018-01-30 03:14:00
8391;2018-01-30 03:16:00;2018-01-30 03:18:59
8392;2018-01-30 03:21:16;2018-01-30 03:24:09
8393;2018-01-30 03:26:03;2018-01-30 03:29:01
8394;2018-01-30 03:31:08;2018-01-30 03:33:59
8395;2018-01-30 03:35:39;2018-01-30 03:38:52
8396;2018-01-30 03:41:06;2018-01-30 03:43:53
8397;2018-01-30 03:46:02;2018-01-30 03:49:03
8398;2018-01-30 03:50:59;2018-01-30 03:53:54
8399;2018-01-30 03:55:58;2018-01-30 03:59:01
8400;2018-01-30 04:00:58;2018-01-30 04:04:11
8401;2018-01-30 04:05:48;2018-01-30 04:09:07
8402;2018-01-30 04:10:56;2018-01-30 04:14:02
8403;2018-01-30 04:15:53;2018-01-30 04:19:08
8404;2018-01-30 04:21:03;2018-01-30 04:23:58
8405;2018-01-30 04:26:00;2018-01-30 04:29:19
8406;2018-01-30 04:31:06;2018-01-30 04:34:20
8407;2018-01-30 04:35:52;2018-01-30 04:39:08
8408;2018-01-30 04:40:48;2018-01-30 04:44:00
8409;2018-01-30 04:45:55;2018-01-30 04:49:06
8410;2018-01-30 04:51:02;2018-01-30 04:53:59
8411;2018-01-30 04:56:06;2018-01-30 04:58:55
8412;2018-01-30 05:00:54;2018-01-30 05:04:02
8413;2018-01-30 05:05:51;2018-01-30 05:08:49
8414;2018-01-30 05:10:50;2018-01-30 05:13:49
8415;2018-01-30 05:16:04;2018-01-30 05:19:20
8416;2018-01-30 05:21:08;2018-01-30 05:23:59
8417;2018-01-30 05:26:02;2018-01-30 05:28:48
8418;2018-01-30 05:30:50;2018-01-30 05:33:53
8419;2018-01-30 05:35:40;2018-01-30 05:39:08
8420;2018-01-30 05:41:02;2018-01-30 05:43:48
8421;2018-01-30 05:46:00;2018-01-30 05:49:02
8422;2018-01-30 05:50:38;2018-01-30 05:54:01
8423;2018-01-30 05:56:06;2018-01-30 05:58:56
8424;2018-01-30 06:00:54;2018-01-30 06:04:12
8425;2018-01-30 06:05:55;2018-01-30 06:08:57
8426;2018-01-30 06:11:13;2018-01-30 06:14:19
8427;2018-01-30 06:15:44;2018-01-30 06:18:56
8428;2018-01-30 06:20:53;2018-01-30 06:23:53
8429;2018-01-30 06:26:07;2018-01-30 06:29:12
8430;2018-01-30 06:30:44;2018-01-30 06:34:01
8431;2018-01-30 06:36:01;2018-01-30 06:38:46
8432;2018-01-30 06:40:56;2018-01-30 06:44:13
8433;2018-01-30 06:45:52;2018-01-30 06:48:57
8434;2018-01-30 06:50:51;2018-01-30 06:54:02
8435;2018-01-30 06:55:57;2018-01-30 06:58:58
8436;2018-01-30 07:00:54;2018-01-30 07:04:03
8437;2018-01-30 07:06:02;2018-01-30 07:09:09
8438;2018-01-30 07:11:03;2018-01-30 07:13:45
8439;2018-01-30 07:16:11;2018-01-30 07:18:55
8440;2018-01-30 07:20:40;2018-01-30 07:24:06
8441;2018-01-30 07:26:01;2018-01-30 07:29:07
8442;2018-01-30 07:30:54;2018-01-30 07:34:13
8443;2018-01-30 07:35:52;2018-01-30 07:39:00
8444;2018-01-30 07:40:57;2018-01-30 07:44:00
8445;2018-01-30 07:45:57;2018-01-30 07:49:08
8446;2018-01-30 07:50:56;2018-01-30 07:54:04
8447;2018-01-30 07:55:54;2018-01-30 07:59:03
8448;2018-01-30 08:00:45;2018-01-30 08:04:11
8449;2018-01-30 08:06:06;2018-01-30 08:08:53
8450;2018-01-30 08:10:48;2018-01-30 08:14:04
8451;2018-01-30 08:15:57;2018-01-30 08:18:59
8452;2018-01-30 08:21:05;2018-01-30 08:23:51
8453;2018-01-30 08:25:46;2018-01-30 08:28:48
8454;2018-01-30 08:30:50;2018-01-30 08:34:13
8455;2018-01-30 08:35:53;2018-01-30 08:39:02
8456;2018-01-30 08:41:07;2018-01-30 08:43:59
8457;2018-01-30 08:46:01;2018-01-30 08:49:04
8458;2018-01-30 08:50:56;2018-01-30 08:54:09
8459;2018-01-30 08:55:50;2018-01-30 08:58:52
8460;2018-01-30 09:01:07;2018-01-30 09:04:04
8461;2018-01-30 09:06:03;2018-01-30 09:09:06
8462;2018-01-30 09:11:20;2018-01-30 09:14:11
8463;2018-01-30 09:16:04;2018-01-30 09:19:04
8464;2018-01-30 09:21:19;2018-01-30 09:23:58
8465;2018-01-30 09:25:44;2018-01-30 09:29:00
8466;2018-01-30 09:30:42;2018-01-30 09:34:03
8467;2018-01-30 09:36:03;2018-01-30 09:38:50
8468;2018-01-30 09:40:51;2018-01-30 09:43:54
8469;2018-01-30 09:45:40;2018-01-30 09:49:10
8470;2018-01-30 09:50:58;2018-01-30 09:53:52
8471;2018-01-30 09:56:09;2018-01-30 09:58:50
8472;2018-01-30 10:01:00;2018-01-30 10:04:02
8473;2018-01-30 10:06:03;2018-01-30 10:08:59
8474;2018-01-30 10:11:04;2018-01-30 10:13:45
8475;2018-01-30 10:16:00;2018-01-30 10:19:05
8476;2018-01-30 10:20:53;2018-01-30 10:24:07
8477;2018-01-30 10:25:42;2018-01-30 10:29:03
8478;2018-01-30 10:30:58;2018-01-30 10:34:09
8479;2018-01-30 10:35:52;2018-01-30 10:38:53
8480;2018-01-30 10:40:55;2018-01-30 10:44:11
8481;2018-01-30 10:46:05;2018-01-30 10:48:54
8482;2018-01-30 10:50:47;2018-01-30 10:54:00
8483;2018-01-30 10:56:00;2018-01-30 10:59:08
8484;2018-01-30 11:01:02;2018-01-30 11:03:50
8485;2018-01-30 11:06:12;2018-01-30 11:09:08
8486;2018-01-30 11:11:05;2018-01-30 11:14:07
8487;2018-01-30 11:16:08;2018-01-30 11:18:50
8488;2018-01-30 11:21:01;2018-01-30 11:23:55
8489;2018-01-30 11:25:56;2018-01-30 11:29:12
8490;2018-01-30 11:31:08;2018-01-30 11:33:59
8491;2018-01-30 11:35:58;2018-01-30 11:38:56
8492;2018-01-30 11:41:10;2018-01-30 11:43:55
8493;2018-01-30 11:45:45;2018-01-30 11:48:40
8494;2018-01-30 11:50:59;2018-01-30 11:53:54
8495;2018-01-30 11:56:21;2018-01-30 11:58:53
8496;2018-01-30 12:01:19;2018-01-30 12:04:03
8497;2018-01-30 12:05:34;2018-01-30 12:09:00
8498;2018-01-30 12:11:08;2018-01-30 12:14:02
8499;2018-01-30 12:15:44;2018-01-30 12:18:44
8500;2018-01-30 12:21:08;2018-01-30 12:24:09
8501;2018-01-30 12:25:51;2018-01-30 12:29:00
8502;2018-01-30 12:31:07;2018-01-30 12:34:08
8503;2018-01-30 12:36:07;2018-01-30 12:38:45
8504;2018-01-30 12:41:07;2018-01-30 12:43:54
8505;2018-01-30 12:46:13;2018-01-30 12:48:48
8506;2018-01-30 12:50:55;2018-01-30 12:54:00
8507;2018-01-30 12:56:07;2018-01-30 12:59:11
8508;2018-01-30 13:01:08;2018-01-30 13:04:06
8509;2018-01-30 13:05:54;2018-01-30 13:09:07
8510;2018-01-30 13:11:06;2018-01-30 13:14:05
8511;2018-01-30 13:15:58;2018-01-30 13:19:15
8512;2018-01-30 13:20:52;2018-01-30 13:23:58
8513;2018-01-30 13:25:47;2018-01-30 13:28:37
8514;2018-01-30 13:31:11;2018-01-30 13:33:53
8515;2018-01-30 13:35:54;2018-01-30 13:38:54
8516;2018-01-30 13:40:49;2018-01-30 13:44:12
8517;2018-01-30 13:46:04;2018-01-30 13:48:52
8518;2018-01-30 13:51:03;2018-01-30 13:54:02
8519;2018-01-30 13:55:53;2018-01-30 13:58:50
8520;2018-01-30 14:01:05;2018-01-30 14:04:10
8521;2018-01-30 14:06:11;2018-01-30 14:08:54
8522;2018-01-30 14:10:50;2018-01-30 14:14:07
8523;2018-01-30 14:16:06;2018-01-30 14:18:59
8524;2018-01-30 14:20:44;2018-01-30 14:23:47
8525;2018-01-30 14:25:55;2018-01-30 14:29:06
8526;2018-01-30 14:30:48;2018-01-30 14:34:00
8527;2018-01-30 14:36:07;2018-01-30 14:38:46
8528;2018-01-30 14:41:15;2018-01-30 14:44:10
8529;2018-01-30 14:45:57;2018-01-30 14:49:02
8530;2018-01-30 14:51:27;2018-01-30 14:54:05
8531;2018-01-30 14:55:50;2018-01-30 14:59:02
8532;2018-01-30 15:00:59;2018-01-30 15:03:45
